"","TYPE","YEAR","MONTH","HUNDRED_BLOCK","h_block","full_address","lat","lon"
"169","Mischief Under $5000",2013,1,"9XX GRANVILLE ST","900 GRANVILLE ST","900 GRANVILLE ST , Vancouver, BC, Canada",49.2800688,-123.1215138
"170","Mischief Under $5000",2013,1,"6XX W PENDER ST","600 W PENDER ST","600 W PENDER ST , Vancouver, BC, Canada",49.2839783,-123.1141087
"171","Mischief Under $5000",2013,1,"1XX ABBOTT ST","100 ABBOTT ST","100 ABBOTT ST , Vancouver, BC, Canada",49.2841417,-123.106039
"172","Mischief Under $5000",2013,1,"7XX W GEORGIA ST","700 W GEORGIA ST","700 W GEORGIA ST , Vancouver, BC, Canada",49.28276,-123.11871
"173","Mischief Under $5000",2013,1,"29XX MAIN ST","2900 MAIN ST","2900 MAIN ST , Vancouver, BC, Canada",49.25917,-123.1009851
"174","Mischief Under $5000",2013,1,"1XX E 5TH AVE","100 E 5TH AVE","100 E 5TH AVE , Vancouver, BC, Canada",49.2663118,-123.1023318
"175","Mischief Under $5000",2013,1,"9XX W PENDER ST","900 W PENDER ST","900 W PENDER ST , Vancouver, BC, Canada",49.2858983,-123.1170187
"176","Mischief Under $5000",2013,1,"41XX JERICHO DR","4100 JERICHO DR","4100 JERICHO DR , Vancouver, BC, Canada",49.225754,-123.1994122
"177","Mischief Under $5000",2013,1,"22XX E 34TH AVE","2200 E 34TH AVE","2200 E 34TH AVE , Vancouver, BC, Canada",49.2387951,-123.0618167
"178","Mischief Under $5000",2013,1,"47XX ROSS ST","4700 ROSS ST","4700 ROSS ST , Vancouver, BC, Canada",49.2423295,-123.0812187
"179","Mischief Under $5000",2013,1,"3XX POWELL ST","300 POWELL ST","300 POWELL ST , Vancouver, BC, Canada",49.28288,-123.09741
"180","Mischief Under $5000",2013,1,"21XX E 3RD AVE","2100 E 3RD AVE","2100 E 3RD AVE , Vancouver, BC, Canada",49.2676251,-123.0616893
"181","Mischief Under $5000",2013,1,"14XX E HASTINGS ST","1400 E HASTINGS ST","1400 E HASTINGS ST , Vancouver, BC, Canada",49.2811838,-123.0756752
"182","Mischief Under $5000",2013,1,"3XX ABBOTT ST","300 ABBOTT ST","300 ABBOTT ST , Vancouver, BC, Canada",49.2827091,-123.1066667
"183","Mischief Under $5000",2013,1,"20XX W 51ST AVE","2000 W 51ST AVE","2000 W 51ST AVE , Vancouver, BC, Canada",49.2248353,-123.1540118
"184","Mischief Under $5000",2013,1,"8XX W 6TH AVE","800 W 6TH AVE","800 W 6TH AVE , Vancouver, BC, Canada",49.2657951,-123.1219027
"185","Mischief Under $5000",2013,1,"49XX VICTORIA DR","4900 VICTORIA DR","4900 VICTORIA DR , Vancouver, BC, Canada",49.2398569,-123.0651365
"186","Mischief Under $5000",2013,1,"16XX MAIN ST","1600 MAIN ST","1600 MAIN ST , Vancouver, BC, Canada",49.2712754,-123.1002043
"187","Mischief Under $5000",2013,1,"1XX E 42ND AVE","100 E 42ND AVE","100 E 42ND AVE , Vancouver, BC, Canada",49.2315249,-123.1034024
"188","Mischief Under $5000",2013,1,"13XX CARTWRIGHT ST","1300 CARTWRIGHT ST","1300 CARTWRIGHT ST , Vancouver, BC, Canada",49.2696194,-123.1336109
"189","Mischief Under $5000",2013,1,"10XX ROBSON ST","1000 ROBSON ST","1000 ROBSON ST , Vancouver, BC, Canada",49.28333,-123.12328
"190","Mischief Under $5000",2013,1,"18XX LORNE ST","1800 LORNE ST","1800 LORNE ST , Vancouver, BC, Canada",49.2683835,-123.0997217
"191","Mischief Under $5000",2013,1,"17XX E 4TH AVE","1700 E 4TH AVE","1700 E 4TH AVE , Vancouver, BC, Canada",49.2669451,-123.069455
"192","Mischief Under $5000",2013,1,"2XX POWELL ST","200 POWELL ST","200 POWELL ST , Vancouver, BC, Canada",49.2830451,-123.099362
"193","Mischief Under $5000",2013,1,"5XX SEYMOUR ST","500 SEYMOUR ST","500 SEYMOUR ST , Vancouver, BC, Canada",49.2837796,-123.113949
"194","Mischief Under $5000",2013,1,"39XX GLENDALE ST","3900 GLENDALE ST","3900 GLENDALE ST , Vancouver, BC, Canada",49.2498652,-123.0252351
"195","Mischief Under $5000",2013,1,"32XX W 41ST AVE","3200 W 41ST AVE","3200 W 41ST AVE , Vancouver, BC, Canada",49.2346351,-123.1768918
"196","Mischief Under $5000",2013,1,"17XX E 34TH AVE","1700 E 34TH AVE","1700 E 34TH AVE , Vancouver, BC, Canada",49.2391851,-123.0710614
"197","Mischief Under $5000",2013,1,"8XX ABBOTT ST","800 ABBOTT ST","800 ABBOTT ST , Vancouver, BC, Canada",49.28035,-123.10761
"198","Mischief Under $5000",2013,1,"23XX ASH ST","2300 ASH ST","2300 ASH ST , Vancouver, BC, Canada",49.2648593,-123.1172951
"199","Mischief Under $5000",2013,1,"5XX GREAT NORTHERN WAY","500 GREAT NORTHERN WAY","500 GREAT NORTHERN WAY , Vancouver, BC, Canada",49.2666618,-123.0929656
"200","Mischief Under $5000",2013,1,"29XX W 37TH AVE","2900 W 37TH AVE","2900 W 37TH AVE , Vancouver, BC, Canada",49.2383751,-123.1704805
"201","Mischief Under $5000",2013,1,"12XX GRANVILLE ST","1200 GRANVILLE ST","1200 GRANVILLE ST , Vancouver, BC, Canada",49.2769284,-123.1262661
"202","Mischief Under $5000",2013,1,"69XX ONTARIO ST","6900 ONTARIO ST","6900 ONTARIO ST , Vancouver, BC, Canada",49.2219503,-123.1058441
"203","Mischief Under $5000",2013,1,"6XX W 45TH AVE","600 W 45TH AVE","600 W 45TH AVE , Vancouver, BC, Canada",49.2297851,-123.117985
"204","Mischief Under $5000",2013,1,"8XX PACIFIC ST","800 PACIFIC ST","800 PACIFIC ST , Vancouver, BC, Canada",49.2755697,-123.1305336
"205","Mischief Under $5000",2013,1,"45XX PICTON ST","4500 PICTON ST","4500 PICTON ST , Vancouver, BC, Canada",49.2437265,-123.0396539
"206","Mischief Under $5000",2013,1,"2XX MAIN ST","200 MAIN ST","200 MAIN ST , Vancouver, BC, Canada",49.2830276,-123.0993844
"207","Mischief Under $5000",2013,1,"9XX E 55TH AVE","900 E 55TH AVE","900 E 55TH AVE , Vancouver, BC, Canada",49.2197486,-123.0861088
"208","Mischief Under $5000",2013,1,"E 10TH AVE / PRINCE EDWARD ST","E 10TH AVE / PRINCE EDWARD ST","E 10TH AVE / PRINCE EDWARD ST , Vancouver, BC, Canada",49.26174,-123.09609
"209","Mischief Under $5000",2013,1,"HARRISON DR / VICTORIA DR","HARRISON DR / VICTORIA DR","HARRISON DR / VICTORIA DR , Vancouver, BC, Canada",49.20908,-123.06207
"210","Mischief Under $5000",2013,1,"32XX E 14TH AVE","3200 E 14TH AVE","3200 E 14TH AVE , Vancouver, BC, Canada",49.2571347,-123.0363362
"211","Mischief Under $5000",2013,1,"41XX MILLER ST","4100 MILLER ST","4100 MILLER ST , Vancouver, BC, Canada",49.2484354,-123.0683092
"212","Mischief Under $5000",2013,1,"35XX W 40TH AVE","3500 W 40TH AVE","3500 W 40TH AVE , Vancouver, BC, Canada",49.2355551,-123.1821807
"213","Mischief Under $5000",2013,1,"17XX E 35TH AVE","1700 E 35TH AVE","1700 E 35TH AVE , Vancouver, BC, Canada",49.2383245,-123.0710635
"214","Mischief Under $5000",2013,1,"33XX E 8TH AVE","3300 E 8TH AVE","3300 E 8TH AVE , Vancouver, BC, Canada",49.2628151,-123.0334983
"215","Mischief Under $5000",2013,1,"E 7TH AVE / WINDSOR ST","E 7TH AVE / WINDSOR ST","E 7TH AVE / WINDSOR ST , Vancouver, BC, Canada",49.24832,-123.08391
"216","Mischief Under $5000",2013,1,"5XX ABBOTT ST","500 ABBOTT ST","500 ABBOTT ST , Vancouver, BC, Canada",49.2808563,-123.1074417
"217","Mischief Under $5000",2013,1,"1XX MAIN ST","100 MAIN ST","100 MAIN ST , Vancouver, BC, Canada",49.2839408,-123.0993538
"218","Mischief Under $5000",2013,1,"6XX SEYMOUR ST","600 SEYMOUR ST","600 SEYMOUR ST , Vancouver, BC, Canada",49.2827385,-123.1155377
"219","Mischief Under $5000",2013,1,"2XX CAMBIE ST","200 CAMBIE ST","200 CAMBIE ST , Vancouver, BC, Canada",49.2841199,-123.108671
"220","Mischief Under $5000",2013,1,"3XX SEMLIN DR","300 SEMLIN DR","300 SEMLIN DR , Vancouver, BC, Canada",49.2819975,-123.0634651
"221","Mischief Under $5000",2013,1,"6XX MAIN ST","600 MAIN ST","600 MAIN ST , Vancouver, BC, Canada",49.2793174,-123.0995343
"222","Mischief Under $5000",2013,1,"13XX E HASTINGS ST","1300 E HASTINGS ST","1300 E HASTINGS ST , Vancouver, BC, Canada",49.2811951,-123.0768685
"223","Mischief Under $5000",2013,1,"1XX W GEORGIA ST","100 W GEORGIA ST","100 W GEORGIA ST , Vancouver, BC, Canada",49.2787064,-123.1125227
"224","Mischief Under $5000",2013,1,"1XX E PENDER ST","100 E PENDER ST","100 E PENDER ST , Vancouver, BC, Canada",49.28017,-123.10214
"225","Mischief Under $5000",2013,1,"1XX E HASTINGS ST","100 E HASTINGS ST","100 E HASTINGS ST , Vancouver, BC, Canada",49.2812718,-123.1021792
"226","Mischief Under $5000",2013,1,"9XX MAINLAND ST","900 MAINLAND ST","900 MAINLAND ST , Vancouver, BC, Canada",49.2774415,-123.117573
"227","Mischief Under $5000",2013,1,"1XX E 7TH AVE","100 E 7TH AVE","100 E 7TH AVE , Vancouver, BC, Canada",49.2644947,-123.1026489
"228","Mischief Under $5000",2013,1,"58XX WILTSHIRE ST","5800 WILTSHIRE ST","5800 WILTSHIRE ST , Vancouver, BC, Canada",49.2335,-123.1461089
"229","Mischief Under $5000",2013,1,"14XX W 8TH AVE","1400 W 8TH AVE","1400 W 8TH AVE , Vancouver, BC, Canada",49.2643451,-123.1362335
"230","Mischief Under $5000",2013,1,"COLUMBIA ST / W 7TH AVE","COLUMBIA ST / W 7TH AVE","COLUMBIA ST / W 7TH AVE , Vancouver, BC, Canada",49.26657,-123.21739
"231","Mischief Under $5000",2013,1,"16XX E 13TH AVE","1600 E 13TH AVE","1600 E 13TH AVE , Vancouver, BC, Canada",49.2585551,-123.071809
"232","Mischief Under $5000",2013,1,"1XX POWELL ST","100 POWELL ST","100 POWELL ST , Vancouver, BC, Canada",49.28297,-123.10184
"233","Mischief Under $5000",2013,1,"17XX POWELL ST","1700 POWELL ST","1700 POWELL ST , Vancouver, BC, Canada",49.2838161,-123.0700663
"234","Mischief Under $5000",2013,1,"8XX PACIFIC ST","800 PACIFIC ST","800 PACIFIC ST , Vancouver, BC, Canada",49.2755697,-123.1305336
"235","Mischief Under $5000",2013,1,"23XX E 45TH AVE","2300 E 45TH AVE","2300 E 45TH AVE , Vancouver, BC, Canada",49.2293151,-123.0590199
"236","Mischief Under $5000",2013,1,"27XX W 6TH AVE","2700 W 6TH AVE","2700 W 6TH AVE , Vancouver, BC, Canada",49.2664751,-123.1666401
"237","Mischief Under $5000",2013,1,"89XX SHAUGHNESSY ST","8900 SHAUGHNESSY ST","8900 SHAUGHNESSY ST , Vancouver, BC, Canada",49.2053096,-123.1284683
"238","Mischief Under $5000",2013,1,"26XX E BROADWAY AVE","2600 E BROADWAY AVE","2600 E BROADWAY AVE , Vancouver, BC, Canada",49.2618851,-123.0519694
"239","Mischief Under $5000",2013,1,"10XX COTTON DR","1000 COTTON DR","1000 COTTON DR , Vancouver, BC, Canada",49.2764638,-123.0713051
"240","Mischief Under $5000",2013,1,"5XX W BROADWAY AVE","500 W BROADWAY AVE","500 W BROADWAY AVE , Vancouver, BC, Canada",49.26291,-123.1153
"241","Mischief Under $5000",2013,1,"72XX BLAKE ST","7200 BLAKE ST","7200 BLAKE ST , Vancouver, BC, Canada",49.2178636,-123.0289754
"242","Mischief Under $5000",2013,1,"1XX W 49TH AVE","100 W 49TH AVE","100 W 49TH AVE , Vancouver, BC, Canada",49.2256751,-123.1085949
"243","Mischief Under $5000",2013,1,"18XX E 11TH AVE","1800 E 11TH AVE","1800 E 11TH AVE , Vancouver, BC, Canada",49.2603351,-123.0678755
"244","Mischief Under $5000",2013,1,"84XX JELLICOE ST","8400 JELLICOE ST","8400 JELLICOE ST , Vancouver, BC, Canada",49.2071846,-123.0475338
"245","Mischief Under $5000",2013,1,"16XX COMMERCIAL DR","1600 COMMERCIAL DR","1600 COMMERCIAL DR , Vancouver, BC, Canada",49.270314,-123.0694058
"246","Mischief Under $5000",2013,1,"1XX E HASTINGS ST","100 E HASTINGS ST","100 E HASTINGS ST , Vancouver, BC, Canada",49.2812718,-123.1021792
"247","Mischief Under $5000",2013,1,"50XX ANN ST","5000 ANN ST","5000 ANN ST , Vancouver, BC, Canada",49.2390479,-123.0282007
"248","Mischief Under $5000",2013,1,"2XX ALVIN NAROD MEWS","200 ALVIN NAROD MEWS","200 ALVIN NAROD MEWS , Vancouver, BC, Canada",49.2743547,-123.1200572
"249","Mischief Under $5000",2013,1,"31XX E 15TH AVE","3100 E 15TH AVE","3100 E 15TH AVE , Vancouver, BC, Canada",49.2562551,-123.0388187
"250","Mischief Under $5000",2013,1,"5XX HOMER ST","500 HOMER ST","500 HOMER ST , Vancouver, BC, Canada",49.2825265,-123.1119735
"251","Mischief Under $5000",2013,1,"12XX E 63RD AVE","1200 E 63RD AVE","1200 E 63RD AVE , Vancouver, BC, Canada",49.2127451,-123.0814751
"252","Mischief Under $5000",2013,1,"15XX E 2ND AVE","1500 E 2ND AVE","1500 E 2ND AVE , Vancouver, BC, Canada",49.2685751,-123.0733193
"253","Mischief Under $5000",2013,1,"35XX E 26TH AVE","3500 E 26TH AVE","3500 E 26TH AVE , Vancouver, BC, Canada",49.2469132,-123.0282815
"254","Mischief Under $5000",2013,1,"10XX BURNABY ST","1000 BURNABY ST","1000 BURNABY ST , Vancouver, BC, Canada",49.2782962,-123.1304614
"255","Mischief Under $5000",2013,1,"11XX PENDRELL ST","1100 PENDRELL ST","1100 PENDRELL ST , Vancouver, BC, Canada",49.2810458,-123.1303602
"256","Mischief Under $5000",2013,1,"7XX W 42ND AVE","700 W 42ND AVE","700 W 42ND AVE , Vancouver, BC, Canada",49.2326954,-123.1228027
"257","Mischief Under $5000",2013,1,"1XX E PENDER ST","100 E PENDER ST","100 E PENDER ST , Vancouver, BC, Canada",49.28017,-123.10214
"258","Mischief Under $5000",2013,1,"35XX WORTHINGTON DR","3500 WORTHINGTON DR","3500 WORTHINGTON DR , Vancouver, BC, Canada",49.2526708,-123.0274554
"259","Mischief Under $5000",2013,1,"3XX E 51ST AVE","300 E 51ST AVE","300 E 51ST AVE , Vancouver, BC, Canada",49.2236343,-123.0994196
"260","Mischief Under $5000",2013,1,"14XX ROBSON ST","1400 ROBSON ST","1400 ROBSON ST , Vancouver, BC, Canada",49.28807,-123.13081
"261","Mischief Under $5000",2013,1,"45XX WALDEN ST","4500 WALDEN ST","4500 WALDEN ST , Vancouver, BC, Canada",49.2442861,-123.0996563
"262","Mischief Under $5000",2013,1,"75XX BEADNELL CRT","7500 BEADNELL CRT","7500 BEADNELL CRT , Vancouver, BC, Canada",49.2158977,-123.0265791
"263","Mischief Under $5000",2013,1,"27XX W 4TH AVE","2700 W 4TH AVE","2700 W 4TH AVE , Vancouver, BC, Canada",49.2682051,-123.1665324
"264","Mischief Under $5000",2013,1,"38XX W 19TH AVE","3800 W 19TH AVE","3800 W 19TH AVE , Vancouver, BC, Canada",49.2554751,-123.1882584
"265","Mischief Under $5000",2013,1,"1XX E HASTINGS ST","100 E HASTINGS ST","100 E HASTINGS ST , Vancouver, BC, Canada",49.2812718,-123.1021792
"266","Mischief Under $5000",2013,1,"21XX CASSIAR ST","2100 CASSIAR ST","2100 CASSIAR ST , Vancouver, BC, Canada",49.26541,-123.0308651
"267","Mischief Under $5000",2013,1,"1XX W PENDER ST","100 W PENDER ST","100 W PENDER ST , Vancouver, BC, Canada",49.28096,-123.10846
"268","Mischief Under $5000",2013,1,"71XX ONTARIO ST","7100 ONTARIO ST","7100 ONTARIO ST , Vancouver, BC, Canada",49.2200877,-123.1059147
"269","Mischief Under $5000",2013,1,"2XX E GEORGIA ST","200 E GEORGIA ST","200 E GEORGIA ST , Vancouver, BC, Canada",49.2783951,-123.0995238
"270","Mischief Under $5000",2013,1,"38XX DUNBAR ST","3800 DUNBAR ST","3800 DUNBAR ST , Vancouver, BC, Canada",49.2527258,-123.1850451
"271","Mischief Under $5000",2013,1,"7XX E 39TH AVE","700 E 39TH AVE","700 E 39TH AVE , Vancouver, BC, Canada",49.2346751,-123.090282
"272","Mischief Under $5000",2013,1,"55XX TYNE ST","5500 TYNE ST","5500 TYNE ST , Vancouver, BC, Canada",49.2338373,-123.0302951
"273","Mischief Under $5000",2013,1,"17XX MAIN ST","1700 MAIN ST","1700 MAIN ST , Vancouver, BC, Canada",49.2699902,-123.1004444
"274","Mischief Under $5000",2013,1,"28XX ASH ST","2800 ASH ST","2800 ASH ST , Vancouver, BC, Canada",49.2602737,-123.1173545
"275","Mischief Under $5000",2013,1,"11XX KASLO ST","1100 KASLO ST","1100 KASLO ST , Vancouver, BC, Canada",49.275425,-123.0466951
"276","Mischief Under $5000",2013,1,"12XX ROBSON ST","1200 ROBSON ST","1200 ROBSON ST , Vancouver, BC, Canada",49.2859863,-123.1272122
"277","Mischief Under $5000",2013,1,"10XX GRANVILLE ST","1000 GRANVILLE ST","1000 GRANVILLE ST , Vancouver, BC, Canada",49.2790092,-123.1231334
"278","Mischief Under $5000",2013,1,"7XX W GEORGIA ST","700 W GEORGIA ST","700 W GEORGIA ST , Vancouver, BC, Canada",49.28276,-123.11871
"279","Mischief Under $5000",2013,1,"18XX E 11TH AVE","1800 E 11TH AVE","1800 E 11TH AVE , Vancouver, BC, Canada",49.2603351,-123.0678755
"280","Mischief Under $5000",2013,1,"8XX HOWE ST","800 HOWE ST","800 HOWE ST , Vancouver, BC, Canada",49.2817823,-123.1208767
"281","Mischief Under $5000",2013,1,"12XX W 11TH AVE","1200 W 11TH AVE","1200 W 11TH AVE , Vancouver, BC, Canada",49.2614651,-123.1315927
"282","Mischief Under $5000",2013,1,"23XX GUELPH ST","2300 GUELPH ST","2300 GUELPH ST , Vancouver, BC, Canada",49.26404,-123.09404
"283","Mischief Under $5000",2013,1,"1XX E HASTINGS ST","100 E HASTINGS ST","100 E HASTINGS ST , Vancouver, BC, Canada",49.2812718,-123.1021792
"284","Mischief Under $5000",2013,1,"34XX W 39TH AVE","3400 W 39TH AVE","3400 W 39TH AVE , Vancouver, BC, Canada",49.2363243,-123.180209
"285","Mischief Under $5000",2013,1,"23XX GUELPH ST","2300 GUELPH ST","2300 GUELPH ST , Vancouver, BC, Canada",49.26404,-123.09404
"286","Mischief Under $5000",2013,1,"7XX E 60TH AVE","700 E 60TH AVE","700 E 60TH AVE , Vancouver, BC, Canada",49.2154851,-123.09079
"287","Mischief Under $5000",2013,1,"81XX LORD ST","8100 LORD ST","8100 LORD ST , Vancouver, BC, Canada",49.2113556,-123.1183851
"288","Mischief Under $5000",2013,1,"1XX E CORDOVA ST","100 E CORDOVA ST","100 E CORDOVA ST , Vancouver, BC, Canada",49.28207,-123.10198
"289","Mischief Under $5000",2013,1,"66XX FRASER ST","6600 FRASER ST","6600 FRASER ST , Vancouver, BC, Canada",49.2243968,-123.0906651
"290","Mischief Under $5000",2013,1,"12XX W BROADWAY AVE","1200 W BROADWAY AVE","1200 W BROADWAY AVE , Vancouver, BC, Canada",49.2633251,-123.1315828
"291","Mischief Under $5000",2013,1,"22XX GRANVILLE ST","2200 GRANVILLE ST","2200 GRANVILLE ST , Vancouver, BC, Canada",49.2660242,-123.1382652
"292","Mischief Under $5000",2013,1,"QUEBEC ST / TERMINAL AVE","QUEBEC ST / TERMINAL AVE","QUEBEC ST / TERMINAL AVE , Vancouver, BC, Canada",49.27293,-123.10091
"293","Mischief Under $5000",2013,1,"16XX NAPIER ST","1600 NAPIER ST","1600 NAPIER ST , Vancouver, BC, Canada",49.2747251,-123.0699693
"294","Mischief Under $5000",2013,1,"10XX RICHARDS ST","1000 RICHARDS ST","1000 RICHARDS ST , Vancouver, BC, Canada",49.277729,-123.1211458
"295","Mischief Under $5000",2013,1,"11XX DAVIE ST","1100 DAVIE ST","1100 DAVIE ST , Vancouver, BC, Canada",49.2803518,-123.1313942
"296","Mischief Under $5000",2013,1,"56XX NANAIMO ST","5600 NANAIMO ST","5600 NANAIMO ST , Vancouver, BC, Canada",49.2336902,-123.0585871
"297","Mischief Under $5000",2013,1,"5XX CAMPBELL AVE","500 CAMPBELL AVE","500 CAMPBELL AVE , Vancouver, BC, Canada",49.2789291,-123.08464
"298","Mischief Under $5000",2013,1,"12XX KINGSWAY AVE","1200 KINGSWAY AVE","1200 KINGSWAY AVE , Vancouver, BC, Canada",49.2463705,-122.7479157
"299","Mischief Under $5000",2013,1,"7XX GREAT NORTHERN WAY","700 GREAT NORTHERN WAY","700 GREAT NORTHERN WAY , Vancouver, BC, Canada",49.2665814,-123.0893036
"300","Mischief Under $5000",2013,1,"COPLEY ST / E 18TH AVE","COPLEY ST / E 18TH AVE","COPLEY ST / E 18TH AVE , Vancouver, BC, Canada",49.21559,-122.95364
"301","Mischief Under $5000",2013,1,"28XX KITCHENER ST","2800 KITCHENER ST","2800 KITCHENER ST , Vancouver, BC, Canada",49.2721651,-123.0466639
"302","Mischief Under $5000",2013,1,"15XX ROBSON ST","1500 ROBSON ST","1500 ROBSON ST , Vancouver, BC, Canada",49.2886363,-123.1313318
"303","Mischief Under $5000",2013,1,"31XX YUKON ST","3100 YUKON ST","3100 YUKON ST , Vancouver, BC, Canada",49.2576857,-123.1128839
"304","Mischief Under $5000",2013,1,"5XX W 6TH AVE","500 W 6TH AVE","500 W 6TH AVE , Vancouver, BC, Canada",49.2653371,-123.114903
"305","Mischief Under $5000",2013,1,"22XX EDDINGTON DR","2200 EDDINGTON DR","2200 EDDINGTON DR , Vancouver, BC, Canada",49.2465562,-123.1572848
"306","Mischief Under $5000",2013,1,"4XX W 44TH AVE","400 W 44TH AVE","400 W 44TH AVE , Vancouver, BC, Canada",49.2305527,-123.1142867
"307","Mischief Under $5000",2013,1,"5XX DAVIE ST","500 DAVIE ST","500 DAVIE ST , Vancouver, BC, Canada",49.2758364,-123.1244727
"308","Mischief Under $5000",2013,1,"3XX ABBOTT ST","300 ABBOTT ST","300 ABBOTT ST , Vancouver, BC, Canada",49.2827091,-123.1066667
"309","Mischief Under $5000",2013,1,"63XX VICTORIA DR","6300 VICTORIA DR","6300 VICTORIA DR , Vancouver, BC, Canada",49.2270941,-123.0655137
"310","Mischief Under $5000",2013,1,"1XX WATER ST","100 WATER ST","100 WATER ST , Vancouver, BC, Canada",49.2837861,-123.1065744
"311","Mischief Under $5000",2013,1,"10XX BUTE ST","1000 BUTE ST","1000 BUTE ST , Vancouver, BC, Canada",49.2836726,-123.1302508
"312","Mischief Under $5000",2013,1,"13XX W 11TH AVE","1300 W 11TH AVE","1300 W 11TH AVE , Vancouver, BC, Canada",49.2615051,-123.1339934
"313","Mischief Under $5000",2013,1,"37XX W 10TH AVE","3700 W 10TH AVE","3700 W 10TH AVE , Vancouver, BC, Canada",49.2633651,-123.1861135
"314","Mischief Under $5000",2013,1,"17XX E 11TH AVE","1700 E 11TH AVE","1700 E 11TH AVE , Vancouver, BC, Canada",49.2603351,-123.0695655
"315","Mischief Under $5000",2013,1,"34XX W 8TH AVE","3400 W 8TH AVE","3400 W 8TH AVE , Vancouver, BC, Canada",49.2650051,-123.1800124
"316","Mischief Under $5000",2013,1,"26XX CHARLES ST","2600 CHARLES ST","2600 CHARLES ST , Vancouver, BC, Canada",49.2731751,-123.0517993
"317","Mischief Under $5000",2013,1,"18XX LORNE ST","1800 LORNE ST","1800 LORNE ST , Vancouver, BC, Canada",49.2683835,-123.0997217
"318","Mischief Under $5000",2013,1,"23XX TRIUMPH ST","2300 TRIUMPH ST","2300 TRIUMPH ST , Vancouver, BC, Canada",49.2837751,-123.0575093
"319","Mischief Under $5000",2013,1,"TAYLOR ST / W PENDER ST","TAYLOR ST / W PENDER ST","TAYLOR ST / W PENDER ST , Vancouver, BC, Canada",49.2808,-123.10597
"320","Mischief Under $5000",2013,1,"5XX SMITHE ST","500 SMITHE ST","500 SMITHE ST , Vancouver, BC, Canada",49.2790106,-123.1197059
"321","Mischief Under $5000",2013,1,"16XX BURNABY ST","1600 BURNABY ST","1600 BURNABY ST , Vancouver, BC, Canada",49.2844861,-123.1399611
